bioindent1.C1a	gi|497946595|ref|WP_010260751.1|	62.1	265	427	157	5	4	27453	26182	1	425	1.7e-149	543.9	gi|497946595|ref|WP_010260751.1| hypothetical protein [Treponema primitia]	3.3
bioindent1.C1a	gi|497943394|ref|WP_010257550.1|	58.2	249	428	175	4	3	27453	26182	1	428	3.6e-147	536.2	gi|497943394|ref|WP_010257550.1| hypothetical protein [Treponema primitia]	3.3
bioindent1.C1a	gi|497942630|ref|WP_010256786.1|	57.0	245	430	177	8	4	27447	26182	10	439	2.1e-139	510.4	gi|497942630|ref|WP_010256786.1| hypothetical protein [Treponema primitia]	3.3
bioindent1.C1a	gi|505822895|ref|WP_015708286.1|	57.0	245	430	177	8	4	27447	26182	10	439	2.3e-138	506.9	gi|505822895|ref|WP_015708286.1| hypothetical protein [Treponema primitia] >gi|333740651|gb|AEF86141.1| conserved hypothetical protein [Treponema primitia ZAS-2]	3.3
bioindent1.C1a	gi|1473507129|ref|WP_117963151.1|	49.4	212	429	211	6	4	27453	26185	1	429	4.7e-115	429.5	gi|1473507129|ref|WP_117963151.1| hypothetical protein [Firmicutes bacterium AF16-15] >gi|1466341847|gb|RGH01374.1| hypothetical protein DWW59_14825 [Firmicutes bacterium AF16-15]	3.3
bioindent1.C1a	gi|1052925498|emb|SCI44786.1|	49.4	212	429	211	6	4	27453	26185	1	429	6.2e-115	429.1	gi|1052925498|emb|SCI44786.1| Uncharacterized protein with protein kinase and helix-hairpin-helix DNA-binding domains [uncultured Clostridium sp.]	3.3
bioindent1.C1a	gi|1052982851|emb|SCH71827.1|	49.4	212	429	211	6	4	27453	26185	1	429	6.2e-115	429.1	gi|1052982851|emb|SCH71827.1| Uncharacterized protein with protein kinase and helix-hairpin-helix DNA-binding domains [uncultured Clostridium sp.]	3.3
bioindent1.C1a	gi|1154417657|emb|SKC37081.1|	48.5	206	425	211	8	5	27453	26203	1	425	7.8e-110	412.1	gi|1154417657|emb|SKC37081.1| Protein kinase domain-containing protein [[Eubacterium] yurii]	3.3
bioindent1.C1a	gi|1474135919|ref|WP_118548447.1|	49.6	199	401	189	13	8	27453	26287	1	400	1.5e-105	397.9	gi|1474135919|ref|WP_118548447.1| hypothetical protein [Peptoclostridium sp. AF21-18] >gi|1472338847|gb|RHQ99264.1| hypothetical protein DWX74_01885 [Peptoclostridium sp. AF21-18]	3.0
bioindent1.C1a	gi|941044377|ref|WP_055052458.1|	48.0	204	425	210	11	5	27453	26212	1	425	6.4e-104	392.5	gi|941044377|ref|WP_055052458.1| hypothetical protein [Blautia obeum] >gi|933099689|emb|CUN39420.1| Uncharacterized protein with protein kinase and helix-hairpin-helix DNA-binding domains [Blautia obeum]	3.2
bioindent1.C1a	gi|552906306|ref|WP_023037811.1|	47.2	200	424	217	7	4	27453	26203	1	424	8.4e-104	392.1	gi|552906306|ref|WP_023037811.1| hypothetical protein [Fusobacterium nucleatum] >gi|551182561|gb|ERT46457.1| hypothetical protein HMPREF1767_01915 [Fusobacterium nucleatum CTI-6]	3.3
bioindent1.C1a	gi|524551537|emb|CDC78419.1|	47.5	193	406	206	7	4	27441	26245	6	411	1.4e-103	391.3	gi|524551537|emb|CDC78419.1| serine/threonine protein kinase [Clostridium sp. CAG:964]	3.1
bioindent1.C1a	gi|652370934|ref|WP_026766938.1|	46.8	200	427	209	18	6	27456	26206	3	421	3.9e-101	383.3	gi|652370934|ref|WP_026766938.1| hypothetical protein [Selenomonas ruminantium]	3.3
bioindent1.C1a	gi|504237415|ref|WP_014424517.1|	46.2	194	420	210	16	6	27444	26206	3	413	6.2e-99	375.9	gi|504237415|ref|WP_014424517.1| putative kinase protein [Selenomonas ruminantium] >gi|381366252|dbj|BAL83080.1| putative kinase protein [Selenomonas ruminantium subsp. lactilytica TAM6421]	3.2
bioindent1.C1a	gi|1092439899|ref|WP_070437560.1|	44.8	189	422	225	8	4	27453	26212	1	422	5.3e-98	372.9	gi|1092439899|ref|WP_070437560.1| hypothetical protein [Streptococcus sp. HMSC10E12] >gi|1081349555|gb|OFU87758.1| hypothetical protein HMPREF3112_01260 [Streptococcus sp. HMSC10E12]	3.2
bioindent1.C1a	gi|917043441|ref|WP_051650153.1|	46.4	195	420	209	16	6	27444	26206	3	413	2.0e-97	370.9	gi|917043441|ref|WP_051650153.1| hypothetical protein [Selenomonas ruminantium]	3.2
