bioindent1.C1a	WP_010260751.1	62.1	265	427	157	5	4	27453	26182	1	425	1.8e-149	543.9	WP_010260751.1 hypothetical protein [Treponema primitia]	3.3
bioindent1.C1a	WP_010257550.1	58.2	249	428	175	4	3	27453	26182	1	428	3.7e-147	536.2	WP_010257550.1 hypothetical protein [Treponema primitia]	3.3
bioindent1.C1a	WP_010256786.1	57.0	245	430	177	8	4	27447	26182	10	439	2.2e-139	510.4	WP_010256786.1 hypothetical protein [Treponema primitia]	3.3
bioindent1.C1a	WP_015708286.1	57.0	245	430	177	8	4	27447	26182	10	439	2.4e-138	506.9	WP_015708286.1 hypothetical protein [Treponema primitia]	3.3
bioindent1.C1a	WP_117963151.1	49.4	212	429	211	6	4	27453	26185	1	429	4.9e-115	429.5	WP_117963151.1 hypothetical protein [Firmicutes bacterium AF16-15]	3.3
bioindent1.C1a	SCI44786.1	49.4	212	429	211	6	4	27453	26185	1	429	6.4e-115	429.1	SCI44786.1 Uncharacterized protein with protein kinase and helix-hairpin-helix DNA-binding domains [uncultured Clostridium sp.]	3.3
bioindent1.C1a	SCH71827.1	49.4	212	429	211	6	4	27453	26185	1	429	6.4e-115	429.1	SCH71827.1 Uncharacterized protein with protein kinase and helix-hairpin-helix DNA-binding domains [uncultured Clostridium sp.]	3.3
bioindent1.C1a	WP_135976855.1	48.3	205	424	212	7	4	27453	26203	1	424	9.5e-111	415.2	WP_135976855.1 hypothetical protein [Lachnospiraceae bacterium]	3.3
bioindent1.C1a	SKC37081.1	48.5	206	425	211	8	5	27453	26203	1	425	8.0e-110	412.1	SKC37081.1 Protein kinase domain-containing protein [[Eubacterium] yurii]	3.3
bioindent1.C1a	WP_118548447.1	49.6	199	401	189	13	8	27453	26287	1	400	1.6e-105	397.9	WP_118548447.1 hypothetical protein [Peptoclostridium sp. AF21-18]	3.0
bioindent1.C1a	WP_055052458.1	48.0	204	425	210	11	5	27453	26212	1	425	6.6e-104	392.5	WP_055052458.1 hypothetical protein [Blautia obeum]	3.2
